what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419334851415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419334852095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419334861675
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419334942907
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419334954509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335001799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335052896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335118403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1419335118423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335122326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335129338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335129458
opened,view,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui.GenericHistoryView",1419335133066
activated,view,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui.GenericHistoryView",1419335133140
opened,editor,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare.CompareEditor",1419335157877
activated,editor,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare.CompareEditor",1419335157897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335158187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335158427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335263751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335266111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335267771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335270445
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1419335270547
closed,editor,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare.CompareEditor",1419335270547
activated,view,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui.GenericHistoryView",1419335274314
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335278238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335678196
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1419335680336
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419335703717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335711097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335712358
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1419335717231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335731003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335827105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335865597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335910894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335957365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335959463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335960556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335963590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419335964671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419336071617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419336075928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419336079489
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1419336082785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419336084730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419337286597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419337289797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419337292929
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1419337296158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1419337355000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419337360178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1419337361498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419337392155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419337394197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419337398208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419337404992
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419337406722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419337410462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419337413717
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419337418567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419337424859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419337456148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419337458254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419337461094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419337464744
