what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1419405242812
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1419405242842
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1419405242852
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1419405242932
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1419405242962
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419405243374
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1419405243556
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1419405247943
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1419405248123
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1419405248133
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1419405248293
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1419405248293
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1419405248375
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1419405248511
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1419405248511
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1419405248919
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1419405249177
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1419405250039
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1419405262154
started,bundle,org.eclipse.jst.jsf.core,1.3.5.v201105031140,"org.eclipse.jst.jsf.core",1419405262154
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1419405262154
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1419405262174
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1419405262194
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1419405263244
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1419405264516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419405948002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419405989060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419405993049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419405994504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419405997464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419406000486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419406009543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419406013603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419406016445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419406019887
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1419406089311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1419406091121
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1419406092499
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1419406127365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1419406129087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419406138810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1419406138830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419406144648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419406156701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419406162193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419406196438
