what,kind,bundleId,bundleVersion,description,time
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1419319165906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419319174714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419319177046
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1419319188178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319193399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319196696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419319198306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1419319199928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319205471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319207981
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319209518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319211415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319212341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319213628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319216981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319219143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319223209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319224509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319227819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319229339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319230367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319231659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319235806
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419319238999
